Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
05/01/2016	05/28/2016			theensign	1	0.57	0.57	EUR	S	908073488	Amirali Rajan	The Ensign			1F		CZ			0.99	EUR
05/01/2016	05/28/2016			theensign	1	0.56	0.56	EUR	S	908073488	Amirali Rajan	The Ensign			1F		IE			0.99	EUR
05/01/2016	05/28/2016			theensign	2	0.58	1.16	EUR	S	908073488	Amirali Rajan	The Ensign			1F		AT			0.99	EUR
05/01/2016	05/28/2016			theensign	3	0.56	1.68	EUR	S	908073488	Amirali Rajan	The Ensign			1F		PL			0.99	EUR
05/01/2016	05/28/2016			theensign	5	0.57	2.85	EUR	S	908073488	Amirali Rajan	The Ensign			1F		NL			0.99	EUR
05/01/2016	05/28/2016			theensign	5	0.58	2.90	EUR	S	908073488	Amirali Rajan	The Ensign			1F		DE			0.99	EUR
05/01/2016	05/28/2016			theensign	1	0.57	0.57	EUR	S	908073488	Amirali Rajan	The Ensign			1F		IT			0.99	EUR
05/01/2016	05/28/2016			theensign	4	0.58	2.32	EUR	S	908073488	Amirali Rajan	The Ensign			1F		FR			0.99	EUR
05/01/2016	05/28/2016			BeautifulGo	1	1.16	1.16	EUR	S	955295568	Amirali Rajan	Beautiful Go			1F		AT			1.99	EUR
05/01/2016	05/28/2016			BeautifulGo	1	1.17	1.17	EUR	S	955295568	Amirali Rajan	Beautiful Go			1F		DE			1.99	EUR
05/01/2016	05/28/2016			flatland	1	0.57	0.57	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		ES			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.58	0.58	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		AT			0.99	EUR
05/01/2016	05/28/2016			flatland	3	0.58	1.74	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		DE			0.99	EUR
05/01/2016	05/28/2016			flatland	3	0.57	1.71	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		NL			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.55	0.55	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		HU			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.58	0.58	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		FR			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.56	0.56	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		PL			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.56	0.56	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		PT			0.99	EUR
05/01/2016	05/28/2016			flatland	1	0.57	0.57	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		IT			0.99	EUR
05/01/2016	05/28/2016			flatland	-1	0.58	-0.58	EUR	R	977865620	Amirali Rajan	A Noble Circle			1F		FR			-0.99	EUR
Total_Rows	43
Total_Amount	134.94
Total_Units	234
