Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
03/29/2015	05/02/2015			a-dark-room	4	0.56	2.24	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		RO			0.99	EUR
03/29/2015	05/02/2015			theensign	39	0.58	22.62	EUR	S	908073488	Amirali Rajan	The Ensign			1F		DE			0.99	EUR
03/29/2015	05/02/2015			a-dark-room	43	0.57	24.51	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		NL			0.99	EUR
03/29/2015	05/02/2015			theensign	1	0.56	0.56	EUR	S	908073488	Amirali Rajan	The Ensign			1F		RO			0.99	EUR
03/29/2015	05/02/2015			a-dark-room	20	0.57	11.40	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		BE			0.99	EUR
03/29/2015	05/02/2015			theensign	2	0.56	1.12	EUR	S	908073488	Amirali Rajan	The Ensign			1F		PL			0.99	EUR
03/29/2015	05/02/2015			a-dark-room	5	0.55	2.75	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		HU			0.99	EUR
Total_Rows	42
Total_Amount	330.79
Total_Units	576
