Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
03/27/2016	04/30/2016			theensign	4	0.58	2.32	EUR	S	908073488	Amirali Rajan	The Ensign			1F		DE			0.99	EUR
03/27/2016	04/30/2016			theensign	2	0.56	1.12	EUR	S	908073488	Amirali Rajan	The Ensign			1F		GR			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.57	0.57	EUR	S	908073488	Amirali Rajan	The Ensign			1F		CZ			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.55	0.55	EUR	S	908073488	Amirali Rajan	The Ensign			1F		HU			0.99	EUR
03/27/2016	04/30/2016			theensign	2	0.57	1.14	EUR	S	908073488	Amirali Rajan	The Ensign			1F		BE			0.99	EUR
03/27/2016	04/30/2016			theensign	6	0.57	3.42	EUR	S	908073488	Amirali Rajan	The Ensign			1F		ES			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.57	0.57	EUR	S	908073488	Amirali Rajan	The Ensign			1F		IT			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.58	0.58	EUR	S	908073488	Amirali Rajan	The Ensign			1F		RO			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.58	0.58	EUR	S	908073488	Amirali Rajan	The Ensign			1F		FR			0.99	EUR
03/27/2016	04/30/2016			theensign	5	0.56	2.80	EUR	S	908073488	Amirali Rajan	The Ensign			1F		PL			0.99	EUR
03/27/2016	04/30/2016			theensign	1	0.56	0.56	EUR	S	908073488	Amirali Rajan	The Ensign			1F		FI			0.99	EUR
03/27/2016	04/30/2016			theensign	2	0.58	1.16	EUR	S	908073488	Amirali Rajan	The Ensign			1F		AT			0.99	EUR
03/27/2016	04/30/2016			BeautifulGo	1	1.14	1.14	EUR	S	955295568	Amirali Rajan	Beautiful Go			1F		SI			1.99	EUR
03/27/2016	04/30/2016			BeautifulGo	1	1.17	1.17	EUR	S	955295568	Amirali Rajan	Beautiful Go			1F		DE			1.99	EUR
03/27/2016	04/30/2016			flatland	2	0.56	1.12	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		PL			0.99	EUR
03/27/2016	04/30/2016			flatland	1	0.55	0.55	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		HU			0.99	EUR
03/27/2016	04/30/2016			flatland	4	0.57	2.28	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		ES			0.99	EUR
03/27/2016	04/30/2016			flatland	3	0.58	1.74	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		DE			0.99	EUR
03/27/2016	04/30/2016			flatland	2	0.58	1.16	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		FR			0.99	EUR
03/27/2016	04/30/2016			flatland	1	0.56	0.56	EUR	S	977865620	Amirali Rajan	A Noble Circle			1F		IE			0.99	EUR
Total_Rows	44
Total_Amount	243.39
Total_Units	424
