Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
06/28/2015	08/01/2015			a-dark-room	1	1.12	1.12	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		RO			1.99	EUR
06/28/2015	08/01/2015			adr-bundle	3	1.70	5.10	EUR	S	999347389	Amirali Rajan	A Dark Room and The Ensign			1-B		IE			2.99	EUR
06/28/2015	08/01/2015			a-dark-room	1	1.15	1.15	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		LV			1.99	EUR
06/28/2015	08/01/2015			a-dark-room	1	1.15	1.15	EUR	S	736683061	Amirali Rajan	A Dark Room			1		NL			1.99	EUR
06/28/2015	08/01/2015			a-dark-room	59	1.17	69.03	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		DE			1.99	EUR
06/28/2015	08/01/2015			a-dark-room	-1	1.17	-1.17	EUR	R	736683061	Amirali Rajan	A Dark Room			1F		DE		CMA-C	-1.99	EUR
06/28/2015	08/01/2015			amirs-app	2	1.17	2.34	EUR	S	999018975	Amirali Rajan	A Dark Room, The Prequel, and Something Special			1-B		DE			1.99	EUR
06/28/2015	08/01/2015			flatland	1	0.58	0.58	EUR	S	977865620	Amirali Rajan	A Noble Circle			1		DE			0.99	EUR
06/28/2015	08/01/2015			theensign	20	1.17	23.40	EUR	S	908073488	Amirali Rajan	The Ensign			1F		DE			1.99	EUR
06/28/2015	08/01/2015			a-dark-room	-1	0.57	-0.57	EUR	R	736683061	Amirali Rajan	A Dark Room			1F		NL		CMA-C	-0.99	EUR
06/28/2015	08/01/2015			theensign	-1	1.17	-1.17	EUR	R	908073488	Amirali Rajan	The Ensign			1F		DE			-1.99	EUR
06/28/2015	08/01/2015			adr-bundle	1	1.72	1.72	EUR	S	999347389	Amirali Rajan	A Dark Room and The Ensign			1-B		IT			2.99	EUR
06/28/2015	08/01/2015			a-dark-room	1	1.19	1.19	EUR	S	736683061	Amirali Rajan	A Dark Room			1F		LU			1.99	EUR
06/28/2015	08/01/2015			amirs-app	1	1.69	1.69	EUR	S	999018975	Amirali Rajan	A Dark Room, The Prequel, and Something Special			1-B		RO			2.99	EUR
